,Player Id,Team,Games Played,Total Tackles,Birth Place,Birthday,Experience,Height (inches),Name,Weight (lbs),Years Played
182,gregestandia/2506635,Jacksonville Jaguars,10,2,"Thousand Oaks , CA",11/18/1982,5 Seasons,80.0,"Estandia, Greg",266.0,2006 - 2010
183,gregestandia/2506635,Jacksonville Jaguars,0,0,"Thousand Oaks , CA",11/18/1982,5 Seasons,80.0,"Estandia, Greg",266.0,2006 - 2010
184,dariuswatts/2505950,New York Giants,0,0,"Atlanta , GA",12/19/1981,3 Seasons,74.0,"Watts, Darius",190.0,2004 - 2006
185,dariuswatts/2505950,Denver Broncos,6,0,"Atlanta , GA",12/19/1981,3 Seasons,74.0,"Watts, Darius",190.0,2004 - 2006
186,dariuswatts/2505950,Denver Broncos,16,2,"Atlanta , GA",12/19/1981,3 Seasons,74.0,"Watts, Darius",190.0,2004 - 2006
187,jojuanarmour/2499450,Cincinnati Bengals,16,58,"Toledo , OH",7/10/1976,4 Seasons,71.0,"Armour, JoJuan",220.0,1999 - 2002
188,jojuanarmour/2499450,Cincinnati Bengals,16,55,"Toledo , OH",7/10/1976,4 Seasons,71.0,"Armour, JoJuan",220.0,1999 - 2002
189,jojuanarmour/2499450,Cincinnati Bengals,4,--,"Toledo , OH",7/10/1976,4 Seasons,71.0,"Armour, JoJuan",220.0,1999 - 2002
190,jojuanarmour/2499450,Cincinnati Bengals,2,--,"Toledo , OH",7/10/1976,4 Seasons,71.0,"Armour, JoJuan",220.0,1999 - 2002
191,jojuanarmour/2499450,Jacksonville Jaguars,0,--,"Toledo , OH",7/10/1976,4 Seasons,71.0,"Armour, JoJuan",220.0,1999 - 2002
192,denardwalker/2503503,Oakland Raiders,9,3,"Dallas , TX",8/9/1973,9 Seasons,73.0,"Walker, Denard",190.0,1997 - 2005
193,denardwalker/2503503,Oakland Raiders,16,45,"Dallas , TX",8/9/1973,9 Seasons,73.0,"Walker, Denard",190.0,1997 - 2005
194,denardwalker/2503503,Minnesota Vikings,16,53,"Dallas , TX",8/9/1973,9 Seasons,73.0,"Walker, Denard",190.0,1997 - 2005
195,denardwalker/2503503,Denver Broncos,16,64,"Dallas , TX",8/9/1973,9 Seasons,73.0,"Walker, Denard",190.0,1997 - 2005
196,denardwalker/2503503,Denver Broncos,16,56,"Dallas , TX",8/9/1973,9 Seasons,73.0,"Walker, Denard",190.0,1997 - 2005
197,denardwalker/2503503,Tennessee Titans,15,--,"Dallas , TX",8/9/1973,9 Seasons,73.0,"Walker, Denard",190.0,1997 - 2005
198,denardwalker/2503503,Tennessee Titans,15,--,"Dallas , TX",8/9/1973,9 Seasons,73.0,"Walker, Denard",190.0,1997 - 2005
199,denardwalker/2503503,Tennessee Oilers,16,--,"Dallas , TX",8/9/1973,9 Seasons,73.0,"Walker, Denard",190.0,1997 - 2005
200,denardwalker/2503503,Tennessee Oilers,15,--,"Dallas , TX",8/9/1973,9 Seasons,73.0,"Walker, Denard",190.0,1997 - 2005
201,travisdaniels/2506442,Kansas City Chiefs,15,16,"Hollywood , FL",9/8/1982,8 Seasons,73.0,"Daniels, Travis",195.0,2005 - 2012
202,travisdaniels/2506442,Kansas City Chiefs,16,14,"Hollywood , FL",9/8/1982,8 Seasons,73.0,"Daniels, Travis",195.0,2005 - 2012
203,travisdaniels/2506442,Kansas City Chiefs,16,8,"Hollywood , FL",9/8/1982,8 Seasons,73.0,"Daniels, Travis",195.0,2005 - 2012
204,travisdaniels/2506442,Kansas City Chiefs,9,21,"Hollywood , FL",9/8/1982,8 Seasons,73.0,"Daniels, Travis",195.0,2005 - 2012
205,travisdaniels/2506442,Cleveland Browns,7,5,"Hollywood , FL",9/8/1982,8 Seasons,73.0,"Daniels, Travis",195.0,2005 - 2012
206,travisdaniels/2506442,Miami Dolphins,16,28,"Hollywood , FL",9/8/1982,8 Seasons,73.0,"Daniels, Travis",195.0,2005 - 2012
207,travisdaniels/2506442,Miami Dolphins,12,36,"Hollywood , FL",9/8/1982,8 Seasons,73.0,"Daniels, Travis",195.0,2005 - 2012
208,travisdaniels/2506442,Miami Dolphins,16,61,"Hollywood , FL",9/8/1982,8 Seasons,73.0,"Daniels, Travis",195.0,2005 - 2012
209,andradavis/2505126,Buffalo Bills,16,14,"Live Oak , FL",12/23/1978,10 Seasons,73.0,"Davis, Andra",255.0,2002 - 2011
210,andradavis/2505126,Buffalo Bills,6,41,"Live Oak , FL",12/23/1978,10 Seasons,73.0,"Davis, Andra",255.0,2002 - 2011
211,andradavis/2505126,Denver Broncos,16,90,"Live Oak , FL",12/23/1978,10 Seasons,73.0,"Davis, Andra",255.0,2002 - 2011
212,andradavis/2505126,Cleveland Browns,16,90,"Live Oak , FL",12/23/1978,10 Seasons,73.0,"Davis, Andra",255.0,2002 - 2011
213,andradavis/2505126,Cleveland Browns,16,67,"Live Oak , FL",12/23/1978,10 Seasons,73.0,"Davis, Andra",255.0,2002 - 2011
214,andradavis/2505126,Cleveland Browns,14,104,"Live Oak , FL",12/23/1978,10 Seasons,73.0,"Davis, Andra",255.0,2002 - 2011
215,andradavis/2505126,Cleveland Browns,16,149,"Live Oak , FL",12/23/1978,10 Seasons,73.0,"Davis, Andra",255.0,2002 - 2011
216,andradavis/2505126,Cleveland Browns,11,71,"Live Oak , FL",12/23/1978,10 Seasons,73.0,"Davis, Andra",255.0,2002 - 2011
217,andradavis/2505126,Cleveland Browns,16,136,"Live Oak , FL",12/23/1978,10 Seasons,73.0,"Davis, Andra",255.0,2002 - 2011
218,andradavis/2505126,Cleveland Browns,16,24,"Live Oak , FL",12/23/1978,10 Seasons,73.0,"Davis, Andra",255.0,2002 - 2011
219,dano'leary/2504584,New York Giants,5,0,"Cleveland , OH",9/1/1977,2 Seasons,75.0,"O'Leary, Dan",248.0,2001 - 2002
220,dano'leary/2504584,Pittsburgh Steelers,4,0,"Cleveland , OH",9/1/1977,2 Seasons,75.0,"O'Leary, Dan",248.0,2001 - 2002
221,dano'leary/2504584,Buffalo Bills,8,3,"Cleveland , OH",9/1/1977,2 Seasons,75.0,"O'Leary, Dan",248.0,2001 - 2002
222,jayrichardson/2495719,New Orleans Saints,4,0,"Dublin , OH",1/27/1984,6 Seasons,78.0,"Richardson, Jay",280.0,2007 - 2013
223,jayrichardson/2495719,Seattle Seahawks,7,8,"Dublin , OH",1/27/1984,6 Seasons,78.0,"Richardson, Jay",280.0,2007 - 2013
224,jayrichardson/2495719,Oakland Raiders,16,23,"Dublin , OH",1/27/1984,6 Seasons,78.0,"Richardson, Jay",280.0,2007 - 2013
225,jayrichardson/2495719,Oakland Raiders,16,53,"Dublin , OH",1/27/1984,6 Seasons,78.0,"Richardson, Jay",280.0,2007 - 2013
226,jayrichardson/2495719,Oakland Raiders,16,33,"Dublin , OH",1/27/1984,6 Seasons,78.0,"Richardson, Jay",280.0,2007 - 2013
227,jarrettpayton/2505711,Tennessee Titans,13,5,"Arlington , IL",12/26/1980,1 Season,72.0,"Payton, Jarrett",220.0,2005 - 2006
228,allenaldridge/2499377,Detroit Lions,16,47,"Houston , TX",5/30/1972,8 Seasons,73.0,"Aldridge, Allen",254.0,1994 - 2001
229,allenaldridge/2499377,Detroit Lions,16,--,"Houston , TX",5/30/1972,8 Seasons,73.0,"Aldridge, Allen",254.0,1994 - 2001
230,allenaldridge/2499377,Detroit Lions,16,--,"Houston , TX",5/30/1972,8 Seasons,73.0,"Aldridge, Allen",254.0,1994 - 2001
231,allenaldridge/2499377,Detroit Lions,16,--,"Houston , TX",5/30/1972,8 Seasons,73.0,"Aldridge, Allen",254.0,1994 - 2001
232,allenaldridge/2499377,Denver Broncos,16,--,"Houston , TX",5/30/1972,8 Seasons,73.0,"Aldridge, Allen",254.0,1994 - 2001
233,allenaldridge/2499377,Denver Broncos,16,--,"Houston , TX",5/30/1972,8 Seasons,73.0,"Aldridge, Allen",254.0,1994 - 2001
234,allenaldridge/2499377,Denver Broncos,16,--,"Houston , TX",5/30/1972,8 Seasons,73.0,"Aldridge, Allen",254.0,1994 - 2001
235,allenaldridge/2499377,Denver Broncos,16,--,"Houston , TX",5/30/1972,8 Seasons,73.0,"Aldridge, Allen",254.0,1994 - 2001
236,drewwahlroos/2505283,St. Louis Rams,15,12,"Poway , CA",6/7/1980,2 Seasons,75.0,"Wahlroos, Drew",240.0,2004 - 2006
237,drewwahlroos/2505283,St. Louis Rams,6,5,"Poway , CA",6/7/1980,2 Seasons,75.0,"Wahlroos, Drew",240.0,2004 - 2006
238,saalimhakim/2535716,Kansas City Chiefs,2,0,"Los Angeles , GA",2/1/1990,4 Seasons,71.0,"Hakim, Saalim",188.0,2012 - 2015
239,saalimhakim/2535716,New York Jets,16,8,"Los Angeles , GA",2/1/1990,4 Seasons,71.0,"Hakim, Saalim",188.0,2012 - 2015
240,saalimhakim/2535716,New York Jets,3,1,"Los Angeles , GA",2/1/1990,4 Seasons,71.0,"Hakim, Saalim",188.0,2012 - 2015
241,saalimhakim/2535716,New Orleans Saints,0,0,"Los Angeles , GA",2/1/1990,4 Seasons,71.0,"Hakim, Saalim",188.0,2012 - 2015
242,rashadbaker/2505824,Oakland Raiders,10,24,"Camden , NJ",2/22/1982,6 Seasons,70.0,"Baker, Rashad",200.0,2004 - 2009
243,rashadbaker/2505824,Oakland Raiders,0,0,"Camden , NJ",2/22/1982,6 Seasons,70.0,"Baker, Rashad",200.0,2004 - 2009
244,rashadbaker/2505824,New England Patriots,8,12,"Camden , NJ",2/22/1982,6 Seasons,70.0,"Baker, Rashad",200.0,2004 - 2009
245,rashadbaker/2505824,New England Patriots,5,2,"Camden , NJ",2/22/1982,6 Seasons,70.0,"Baker, Rashad",200.0,2004 - 2009
246,rashadbaker/2505824,Minnesota Vikings,1,0,"Camden , NJ",2/22/1982,6 Seasons,70.0,"Baker, Rashad",200.0,2004 - 2009
247,rashadbaker/2505824,Buffalo Bills,14,18,"Camden , NJ",2/22/1982,6 Seasons,70.0,"Baker, Rashad",200.0,2004 - 2009
248,rashadbaker/2505824,Buffalo Bills,14,22,"Camden , NJ",2/22/1982,6 Seasons,70.0,"Baker, Rashad",200.0,2004 - 2009
249,deltonhall/2500969,San Diego Chargers,16,--,"Greensboro , NC",1/16/1965,6 Seasons,73.0,"Hall, Delton",195.0,1987 - 1992
250,deltonhall/2500969,Pittsburgh Steelers,6,--,"Greensboro , NC",1/16/1965,6 Seasons,73.0,"Hall, Delton",195.0,1987 - 1992
251,deltonhall/2500969,Pittsburgh Steelers,12,--,"Greensboro , NC",1/16/1965,6 Seasons,73.0,"Hall, Delton",195.0,1987 - 1992
252,deltonhall/2500969,Pittsburgh Steelers,16,--,"Greensboro , NC",1/16/1965,6 Seasons,73.0,"Hall, Delton",195.0,1987 - 1992
253,deltonhall/2500969,Pittsburgh Steelers,14,--,"Greensboro , NC",1/16/1965,6 Seasons,73.0,"Hall, Delton",195.0,1987 - 1992
254,deltonhall/2500969,Pittsburgh Steelers,12,--,"Greensboro , NC",1/16/1965,6 Seasons,73.0,"Hall, Delton",195.0,1987 - 1992
255,roccarmichael/2495133,Philadelphia Eagles,0,0,"Laurinburg , NC",9/9/1988,4 Seasons,70.0,"Carmichael, Roc",197.0,2011 - 2014
256,roccarmichael/2495133,Philadelphia Eagles,13,16,"Laurinburg , NC",9/9/1988,4 Seasons,70.0,"Carmichael, Roc",197.0,2011 - 2014
257,roccarmichael/2495133,Houston Texans,6,9,"Laurinburg , NC",9/9/1988,4 Seasons,70.0,"Carmichael, Roc",197.0,2011 - 2014
258,roccarmichael/2495133,Houston Texans,0,0,"Laurinburg , NC",9/9/1988,4 Seasons,70.0,"Carmichael, Roc",197.0,2011 - 2014
259,yamonfigurs/2495602,Cleveland Browns,1,0,"Fort Pierce , FL",1/10/1982,5 Seasons,71.0,"Figurs, Yamon",175.0,2007 - 2011
260,yamonfigurs/2495602,Oakland Raiders,1,0,"Fort Pierce , FL",1/10/1982,5 Seasons,71.0,"Figurs, Yamon",175.0,2007 - 2011
261,yamonfigurs/2495602,Tampa Bay Buccaneers,3,0,"Fort Pierce , FL",1/10/1982,5 Seasons,71.0,"Figurs, Yamon",175.0,2007 - 2011
262,yamonfigurs/2495602,Detroit Lions,3,1,"Fort Pierce , FL",1/10/1982,5 Seasons,71.0,"Figurs, Yamon",175.0,2007 - 2011
263,yamonfigurs/2495602,Baltimore Ravens,12,3,"Fort Pierce , FL",1/10/1982,5 Seasons,71.0,"Figurs, Yamon",175.0,2007 - 2011
264,yamonfigurs/2495602,Baltimore Ravens,14,0,"Fort Pierce , FL",1/10/1982,5 Seasons,71.0,"Figurs, Yamon",175.0,2007 - 2011
265,coreymays/2506770,Kansas City Chiefs,14,6,"Chicago , IL",11/27/1983,5 Seasons,73.0,"Mays, Corey",245.0,2006 - 2010
266,coreymays/2506770,Kansas City Chiefs,16,85,"Chicago , IL",11/27/1983,5 Seasons,73.0,"Mays, Corey",245.0,2006 - 2010
267,coreymays/2506770,Cincinnati Bengals,12,16,"Chicago , IL",11/27/1983,5 Seasons,73.0,"Mays, Corey",245.0,2006 - 2010
268,coreymays/2506770,Cincinnati Bengals,11,15,"Chicago , IL",11/27/1983,5 Seasons,73.0,"Mays, Corey",245.0,2006 - 2010
269,coreymays/2506770,New England Patriots,1,1,"Chicago , IL",11/27/1983,5 Seasons,73.0,"Mays, Corey",245.0,2006 - 2010
270,coreymays/2506770,New England Patriots,8,9,"Chicago , IL",11/27/1983,5 Seasons,73.0,"Mays, Corey",245.0,2006 - 2010
271,glennearl/2506058,Houston Texans,15,74,"Southfield , MI",6/10/1981,5 Seasons,73.0,"Earl, Glenn",213.0,2004 - 2008
272,glennearl/2506058,Houston Texans,10,35,"Southfield , MI",6/10/1981,5 Seasons,73.0,"Earl, Glenn",213.0,2004 - 2008
273,glennearl/2506058,Houston Texans,12,44,"Southfield , MI",6/10/1981,5 Seasons,73.0,"Earl, Glenn",213.0,2004 - 2008
274,louisdelmas/71279,Miami Dolphins,13,63,"Fort Pierce , FL",4/12/1987,7 Seasons,71.0,"Delmas, Louis",208.0,2009 - 2015
275,louisdelmas/71279,Detroit Lions,16,64,"Fort Pierce , FL",4/12/1987,7 Seasons,71.0,"Delmas, Louis",208.0,2009 - 2015
276,louisdelmas/71279,Detroit Lions,8,38,"Fort Pierce , FL",4/12/1987,7 Seasons,71.0,"Delmas, Louis",208.0,2009 - 2015
277,louisdelmas/71279,Detroit Lions,11,51,"Fort Pierce , FL",4/12/1987,7 Seasons,71.0,"Delmas, Louis",208.0,2009 - 2015
278,louisdelmas/71279,Detroit Lions,15,84,"Fort Pierce , FL",4/12/1987,7 Seasons,71.0,"Delmas, Louis",208.0,2009 - 2015
279,louisdelmas/71279,Detroit Lions,15,94,"Fort Pierce , FL",4/12/1987,7 Seasons,71.0,"Delmas, Louis",208.0,2009 - 2015
280,natejackson/2504808,Denver Broncos,10,5,"San Jose , CA",6/4/1979,7 Seasons,75.0,"Jackson, Nate",235.0,2003 - 2009
281,natejackson/2504808,Denver Broncos,5,4,"San Jose , CA",6/4/1979,7 Seasons,75.0,"Jackson, Nate",235.0,2003 - 2009
282,natejackson/2504808,Denver Broncos,11,6,"San Jose , CA",6/4/1979,7 Seasons,75.0,"Jackson, Nate",235.0,2003 - 2009
283,natejackson/2504808,Denver Broncos,2,0,"San Jose , CA",6/4/1979,7 Seasons,75.0,"Jackson, Nate",235.0,2003 - 2009
284,natejackson/2504808,Denver Broncos,12,7,"San Jose , CA",6/4/1979,7 Seasons,75.0,"Jackson, Nate",235.0,2003 - 2009
285,natejackson/2504808,Denver Broncos,1,0,"San Jose , CA",6/4/1979,7 Seasons,75.0,"Jackson, Nate",235.0,2003 - 2009
286,damongibson/2500800,Atlanta Falcons,1,0,"Houston , TX",2/25/1975,4 Seasons,69.0,"Gibson, Damon",183.0,1998 - 2002
287,damongibson/2500800,Jacksonville Jaguars,1,0,"Houston , TX",2/25/1975,4 Seasons,69.0,"Gibson, Damon",183.0,1998 - 2002
288,damongibson/2500800,Jacksonville Jaguars,16,1,"Houston , TX",2/25/1975,4 Seasons,69.0,"Gibson, Damon",183.0,1998 - 2002
289,damongibson/2500800,Cleveland Browns,2,--,"Houston , TX",2/25/1975,4 Seasons,69.0,"Gibson, Damon",183.0,1998 - 2002
290,damongibson/2500800,Cincinnati Bengals,16,--,"Houston , TX",2/25/1975,4 Seasons,69.0,"Gibson, Damon",183.0,1998 - 2002
291,davissanchez/2504338,San Diego Chargers,10,7,"Vancouver , B.C.",8/7/1974,2 Seasons,70.0,"Sanchez, Davis",190.0,2001 - 2002
292,davissanchez/2504338,San Diego Chargers,12,19,"Vancouver , B.C.",8/7/1974,2 Seasons,70.0,"Sanchez, Davis",190.0,2001 - 2002
293,tommyjeter/2501400,Carolina Panthers,1,--,"Nacogdoches , TX",9/20/1969,5 Seasons,77.0,"Jeter, Tommy",285.0,1992 - 1996
294,tommyjeter/2501400,Philadelphia Eagles,0,--,"Nacogdoches , TX",9/20/1969,5 Seasons,77.0,"Jeter, Tommy",285.0,1992 - 1996
295,tommyjeter/2501400,Philadelphia Eagles,14,--,"Nacogdoches , TX",9/20/1969,5 Seasons,77.0,"Jeter, Tommy",285.0,1992 - 1996
296,tommyjeter/2501400,Philadelphia Eagles,7,--,"Nacogdoches , TX",9/20/1969,5 Seasons,77.0,"Jeter, Tommy",285.0,1992 - 1996
297,tommyjeter/2501400,Philadelphia Eagles,15,--,"Nacogdoches , TX",9/20/1969,5 Seasons,77.0,"Jeter, Tommy",285.0,1992 - 1996
298,robertjohnson/2508053,Tennessee Titans,12,19,"Gardena , CA",2/13/1987,4 Seasons,74.0,"Johnson, Robert",206.0,2010 - 2013
299,robertjohnson/2508053,Tennessee Titans,3,0,"Gardena , CA",2/13/1987,4 Seasons,74.0,"Johnson, Robert",206.0,2010 - 2013
300,robertjohnson/2508053,Tennessee Titans,0,0,"Gardena , CA",2/13/1987,4 Seasons,74.0,"Johnson, Robert",206.0,2010 - 2013
301,stephenfranklin/2530841,Jacksonville Jaguars,5,2,"Kansas City , MO",9/26/1988,1 Season,72.0,"Franklin, Stephen",235.0,2011 - 2011
302,damionelewis/2504740,Houston Texans,10,17,"Sulphur Springs , TX",3/1/1978,11 Seasons,74.0,"Lewis, Damione",301.0,2001 - 2011
303,damionelewis/2504740,Carolina Panthers,16,41,"Sulphur Springs , TX",3/1/1978,11 Seasons,74.0,"Lewis, Damione",301.0,2001 - 2011
304,damionelewis/2504740,Carolina Panthers,15,43,"Sulphur Springs , TX",3/1/1978,11 Seasons,74.0,"Lewis, Damione",301.0,2001 - 2011
305,damionelewis/2504740,Carolina Panthers,15,29,"Sulphur Springs , TX",3/1/1978,11 Seasons,74.0,"Lewis, Damione",301.0,2001 - 2011
306,damionelewis/2504740,Carolina Panthers,16,16,"Sulphur Springs , TX",3/1/1978,11 Seasons,74.0,"Lewis, Damione",301.0,2001 - 2011
307,damionelewis/2504740,St. Louis Rams,16,34,"Sulphur Springs , TX",3/1/1978,11 Seasons,74.0,"Lewis, Damione",301.0,2001 - 2011
308,damionelewis/2504740,St. Louis Rams,16,36,"Sulphur Springs , TX",3/1/1978,11 Seasons,74.0,"Lewis, Damione",301.0,2001 - 2011
309,damionelewis/2504740,St. Louis Rams,12,15,"Sulphur Springs , TX",3/1/1978,11 Seasons,74.0,"Lewis, Damione",301.0,2001 - 2011
310,damionelewis/2504740,St. Louis Rams,16,20,"Sulphur Springs , TX",3/1/1978,11 Seasons,74.0,"Lewis, Damione",301.0,2001 - 2011
311,damionelewis/2504740,St. Louis Rams,9,10,"Sulphur Springs , TX",3/1/1978,11 Seasons,74.0,"Lewis, Damione",301.0,2001 - 2011
312,melowens/2522628,Los Angeles Rams,16,--,"Detroit , MI",12/7/1958,9 Seasons,74.0,"Owens, Mel",224.0,1981 - 1989
313,melowens/2522628,Los Angeles Rams,7,--,"Detroit , MI",12/7/1958,9 Seasons,74.0,"Owens, Mel",224.0,1981 - 1989
314,melowens/2522628,Los Angeles Rams,12,--,"Detroit , MI",12/7/1958,9 Seasons,74.0,"Owens, Mel",224.0,1981 - 1989
315,melowens/2522628,Los Angeles Rams,16,--,"Detroit , MI",12/7/1958,9 Seasons,74.0,"Owens, Mel",224.0,1981 - 1989
316,melowens/2522628,Los Angeles Rams,16,--,"Detroit , MI",12/7/1958,9 Seasons,74.0,"Owens, Mel",224.0,1981 - 1989
317,melowens/2522628,Los Angeles Rams,16,--,"Detroit , MI",12/7/1958,9 Seasons,74.0,"Owens, Mel",224.0,1981 - 1989
318,melowens/2522628,Los Angeles Rams,16,--,"Detroit , MI",12/7/1958,9 Seasons,74.0,"Owens, Mel",224.0,1981 - 1989
319,melowens/2522628,Los Angeles Rams,7,--,"Detroit , MI",12/7/1958,9 Seasons,74.0,"Owens, Mel",224.0,1981 - 1989
320,melowens/2522628,Los Angeles Rams,16,--,"Detroit , MI",12/7/1958,9 Seasons,74.0,"Owens, Mel",224.0,1981 - 1989
321,ronrice/2502643,Detroit Lions,8,40,"Detroit , MI",11/9/1972,7 Seasons,73.0,"Rice, Ron",217.0,1995 - 2001
322,ronrice/2502643,Detroit Lions,14,--,"Detroit , MI",11/9/1972,7 Seasons,73.0,"Rice, Ron",217.0,1995 - 2001
323,ronrice/2502643,Detroit Lions,16,--,"Detroit , MI",11/9/1972,7 Seasons,73.0,"Rice, Ron",217.0,1995 - 2001
324,ronrice/2502643,Detroit Lions,16,--,"Detroit , MI",11/9/1972,7 Seasons,73.0,"Rice, Ron",217.0,1995 - 2001
325,ronrice/2502643,Detroit Lions,12,--,"Detroit , MI",11/9/1972,7 Seasons,73.0,"Rice, Ron",217.0,1995 - 2001
326,ronrice/2502643,Detroit Lions,13,--,"Detroit , MI",11/9/1972,7 Seasons,73.0,"Rice, Ron",217.0,1995 - 2001
327,ronrice/2502643,Detroit Lions,0,--,"Detroit , MI",11/9/1972,7 Seasons,73.0,"Rice, Ron",217.0,1995 - 2001
328,jasonhatcher/2495851,Washington Redskins,15,20,"Alexandria , LA",7/13/1982,10 Seasons,78.0,"Hatcher, Jason",299.0,2006 - 2015
329,jasonhatcher/2495851,Washington Redskins,13,25,"Alexandria , LA",7/13/1982,10 Seasons,78.0,"Hatcher, Jason",299.0,2006 - 2015
330,jasonhatcher/2495851,Dallas Cowboys,15,41,"Alexandria , LA",7/13/1982,10 Seasons,78.0,"Hatcher, Jason",299.0,2006 - 2015
331,jasonhatcher/2495851,Dallas Cowboys,16,51,"Alexandria , LA",7/13/1982,10 Seasons,78.0,"Hatcher, Jason",299.0,2006 - 2015
332,jasonhatcher/2495851,Dallas Cowboys,13,28,"Alexandria , LA",7/13/1982,10 Seasons,78.0,"Hatcher, Jason",299.0,2006 - 2015
333,jasonhatcher/2495851,Dallas Cowboys,13,13,"Alexandria , LA",7/13/1982,10 Seasons,78.0,"Hatcher, Jason",299.0,2006 - 2015
334,jasonhatcher/2495851,Dallas Cowboys,16,13,"Alexandria , LA",7/13/1982,10 Seasons,78.0,"Hatcher, Jason",299.0,2006 - 2015
335,jasonhatcher/2495851,Dallas Cowboys,16,17,"Alexandria , LA",7/13/1982,10 Seasons,78.0,"Hatcher, Jason",299.0,2006 - 2015
336,jasonhatcher/2495851,Dallas Cowboys,16,27,"Alexandria , LA",7/13/1982,10 Seasons,78.0,"Hatcher, Jason",299.0,2006 - 2015
337,jasonhatcher/2495851,Dallas Cowboys,14,15,"Alexandria , LA",7/13/1982,10 Seasons,78.0,"Hatcher, Jason",299.0,2006 - 2015
338,tedthompson/2527362,Houston Oilers,16,--,"Atlanta , TX",1/17/1953,10 Seasons,73.0,"Thompson, Ted",220.0,1975 - 1984
339,tedthompson/2527362,Houston Oilers,16,--,"Atlanta , TX",1/17/1953,10 Seasons,73.0,"Thompson, Ted",220.0,1975 - 1984
340,tedthompson/2527362,Houston Oilers,9,--,"Atlanta , TX",1/17/1953,10 Seasons,73.0,"Thompson, Ted",220.0,1975 - 1984
341,tedthompson/2527362,Houston Oilers,16,--,"Atlanta , TX",1/17/1953,10 Seasons,73.0,"Thompson, Ted",220.0,1975 - 1984
342,tedthompson/2527362,Houston Oilers,15,--,"Atlanta , TX",1/17/1953,10 Seasons,73.0,"Thompson, Ted",220.0,1975 - 1984
343,tedthompson/2527362,Houston Oilers,16,--,"Atlanta , TX",1/17/1953,10 Seasons,73.0,"Thompson, Ted",220.0,1975 - 1984
344,tedthompson/2527362,Houston Oilers,16,--,"Atlanta , TX",1/17/1953,10 Seasons,73.0,"Thompson, Ted",220.0,1975 - 1984
345,tedthompson/2527362,Houston Oilers,14,--,"Atlanta , TX",1/17/1953,10 Seasons,73.0,"Thompson, Ted",220.0,1975 - 1984
346,tedthompson/2527362,Houston Oilers,14,--,"Atlanta , TX",1/17/1953,10 Seasons,73.0,"Thompson, Ted",220.0,1975 - 1984
347,tedthompson/2527362,Houston Oilers,14,--,"Atlanta , TX",1/17/1953,10 Seasons,73.0,"Thompson, Ted",220.0,1975 - 1984
348,parislenon/2503971,Denver Broncos,14,22,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
349,parislenon/2503971,Arizona Cardinals,16,103,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
350,parislenon/2503971,Arizona Cardinals,16,93,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
351,parislenon/2503971,Arizona Cardinals,16,125,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
352,parislenon/2503971,St. Louis Rams,15,42,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
353,parislenon/2503971,Detroit Lions,16,121,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
354,parislenon/2503971,Detroit Lions,16,118,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
355,parislenon/2503971,Detroit Lions,16,71,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
356,parislenon/2503971,Green Bay Packers,16,65,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
357,parislenon/2503971,Green Bay Packers,16,28,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
358,parislenon/2503971,Green Bay Packers,16,21,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
359,parislenon/2503971,Green Bay Packers,16,22,"Lynchburg , VA",11/26/1977,12 Seasons,74.0,"Lenon, Paris",240.0,2002 - 2013
360,davethomas/2503299,New York Giants,16,21,"Miami , FL",8/25/1968,9 Seasons,75.0,"Thomas, Dave",218.0,1993 - 2001
361,davethomas/2503299,New York Giants,16,--,"Miami , FL",8/25/1968,9 Seasons,75.0,"Thomas, Dave",218.0,1993 - 2001
362,davethomas/2503299,Jacksonville Jaguars,15,--,"Miami , FL",8/25/1968,9 Seasons,75.0,"Thomas, Dave",218.0,1993 - 2001
363,davethomas/2503299,Jacksonville Jaguars,14,--,"Miami , FL",8/25/1968,9 Seasons,75.0,"Thomas, Dave",218.0,1993 - 2001
364,davethomas/2503299,Jacksonville Jaguars,16,--,"Miami , FL",8/25/1968,9 Seasons,75.0,"Thomas, Dave",218.0,1993 - 2001
365,davethomas/2503299,Jacksonville Jaguars,9,--,"Miami , FL",8/25/1968,9 Seasons,75.0,"Thomas, Dave",218.0,1993 - 2001
366,davethomas/2503299,Jacksonville Jaguars,16,--,"Miami , FL",8/25/1968,9 Seasons,75.0,"Thomas, Dave",218.0,1993 - 2001
